Entity, Code, Year, Annual CO2 emissions
Europe (excl. EU-27), , 1865, 207392540
Europe (excl. EU-27), , 1866, 215265000
Europe (excl. EU-27), , 1867, 221334910
Europe (excl. EU-27), , 1868, 216841680
Europe (excl. EU-27), , 1869, 228013060
Europe (excl. EU-27), , 1870, 233289260
Europe (excl. EU-27), , 1871, 248169220
Europe (excl. EU-27), , 1872, 261447760
Europe (excl. EU-27), , 1873, 270805900
Europe (excl. EU-27), , 1874, 264331660
Europe (excl. EU-27), , 1875, 279729900
Europe (excl. EU-27), , 1876, 280790300
Europe (excl. EU-27), , 1877, 286060380
Europe (excl. EU-27), , 1878, 283250620
Europe (excl. EU-27), , 1879, 285324500
Europe (excl. EU-27), , 1880, 311879780
Europe (excl. EU-27), , 1881, 327635300
Europe (excl. EU-27), , 1882, 331238340
Europe (excl. EU-27), , 1883, 346111170
Europe (excl. EU-27), , 1884, 337795460
Europe (excl. EU-27), , 1885, 335667100
Europe (excl. EU-27), , 1886, 333208320
Europe (excl. EU-27), , 1887, 342317340
Europe (excl. EU-27), , 1888, 356126600
Europe (excl. EU-27), , 1889, 369992220
Europe (excl. EU-27), , 1890, 380919900
Europe (excl. EU-27), , 1891, 391673060
Europe (excl. EU-27), , 1892, 385691600
Europe (excl. EU-27), , 1893, 352948670
Europe (excl. EU-27), , 1894, 400697900
Europe (excl. EU-27), , 1895, 409307840
Europe (excl. EU-27), , 1896, 420857250
Europe (excl. EU-27), , 1897, 437086080
Europe (excl. EU-27), , 1898, 443656700
Europe (excl. EU-27), , 1899, 480157440
Europe (excl. EU-27), , 1900, 493592030
Europe (excl. EU-27), , 1901, 485544160
Europe (excl. EU-27), , 1902, 499617820
Europe (excl. EU-27), , 1903, 502072130
Europe (excl. EU-27), , 1904, 511259840
Europe (excl. EU-27), , 1905, 509910200
Europe (excl. EU-27), , 1906, 535058940
Europe (excl. EU-27), , 1907, 565325250
Europe (excl. EU-27), , 1908, 555209300
Europe (excl. EU-27), , 1909, 563837440
Europe (excl. EU-27), , 1910, 565769150
Europe (excl. EU-27), , 1911, 581419650
Europe (excl. EU-27), , 1912, 568127740
Europe (excl. EU-27), , 1913, 621209200
Europe (excl. EU-27), , 1914, 592983700
Europe (excl. EU-27), , 1915, 592827400
Europe (excl. EU-27), , 1916, 615080960
Europe (excl. EU-27), , 1917, 595103000
Europe (excl. EU-27), , 1918, 510676860
Europe (excl. EU-27), , 1919, 496859040
Europe (excl. EU-27), , 1920, 512274700
Europe (excl. EU-27), , 1921, 359029120
Europe (excl. EU-27), , 1922, 479824960
Europe (excl. EU-27), , 1923, 512338000
Europe (excl. EU-27), , 1924, 541374000
Europe (excl. EU-27), , 1925, 515099650
Europe (excl. EU-27), , 1926, 330560450
Europe (excl. EU-27), , 1927, 570904600
Europe (excl. EU-27), , 1928, 551712200
Europe (excl. EU-27), , 1929, 584671900
Europe (excl. EU-27), , 1930, 598013700
Europe (excl. EU-27), , 1931, 595053700
Europe (excl. EU-27), , 1932, 598941400
Europe (excl. EU-27), , 1933, 615639700
Europe (excl. EU-27), , 1934, 689004400
Europe (excl. EU-27), , 1935, 727214600
Europe (excl. EU-27), , 1936, 793115650
Europe (excl. EU-27), , 1937, 817192700
Europe (excl. EU-27), , 1938, 814162050
Europe (excl. EU-27), , 1939, 825645200
Europe (excl. EU-27), , 1940, 908467260
Europe (excl. EU-27), , 1941, 842435840
Europe (excl. EU-27), , 1942, 676440060
Europe (excl. EU-27), , 1943, 672042500
Europe (excl. EU-27), , 1944, 748510600
Europe (excl. EU-27), , 1945, 741357200
Europe (excl. EU-27), , 1946, 809932800
Europe (excl. EU-27), , 1947, 917671800
Europe (excl. EU-27), , 1948, 961493060
Europe (excl. EU-27), , 1949, 1032538600
Europe (excl. EU-27), , 1950, 1105671700
Europe (excl. EU-27), , 1951, 1200565200
Europe (excl. EU-27), , 1952, 1227291000
Europe (excl. EU-27), , 1953, 1276649000
Europe (excl. EU-27), , 1954, 1358822500
Europe (excl. EU-27), , 1955, 1490505000
Europe (excl. EU-27), , 1956, 1578351500
Europe (excl. EU-27), , 1957, 1667055600
Europe (excl. EU-27), , 1958, 1721030400
Europe (excl. EU-27), , 1959, 1772792000
Europe (excl. EU-27), , 1960, 1865203500
Europe (excl. EU-27), , 1961, 1910441200
Europe (excl. EU-27), , 1962, 1982560800
Europe (excl. EU-27), , 1963, 2097280500
Europe (excl. EU-27), , 1964, 2195893800
Europe (excl. EU-27), , 1965, 2305399800
Europe (excl. EU-27), , 1966, 2395411000
Europe (excl. EU-27), , 1967, 2447677200
Europe (excl. EU-27), , 1968, 2519908400
Europe (excl. EU-27), , 1969, 2621371400
Europe (excl. EU-27), , 1970, 2763810300
Europe (excl. EU-27), , 1971, 2898636300
Europe (excl. EU-27), , 1972, 2997367300
Europe (excl. EU-27), , 1973, 3116778500
Europe (excl. EU-27), , 1974, 3154178600
Europe (excl. EU-27), , 1975, 3266377500
Europe (excl. EU-27), , 1976, 3365323800
Europe (excl. EU-27), , 1977, 3460061700
Europe (excl. EU-27), , 1978, 3562046700
Europe (excl. EU-27), , 1979, 3632131000
Europe (excl. EU-27), , 1980, 3671757300
Europe (excl. EU-27), , 1981, 3604208400
Europe (excl. EU-27), , 1982, 3636195300
Europe (excl. EU-27), , 1983, 3685605600
Europe (excl. EU-27), , 1984, 3701483000
Europe (excl. EU-27), , 1985, 3968627700
Europe (excl. EU-27), , 1986, 3996895200
Europe (excl. EU-27), , 1987, 3985845000
Europe (excl. EU-27), , 1988, 4065069300
Europe (excl. EU-27), , 1989, 3993796900
Europe (excl. EU-27), , 1990, 4168003000
Europe (excl. EU-27), , 1991, 3933905400
Europe (excl. EU-27), , 1992, 3419127000
Europe (excl. EU-27), , 1993, 3198129700
Europe (excl. EU-27), , 1994, 2856860700
Europe (excl. EU-27), , 1995, 2787689700
Europe (excl. EU-27), , 1996, 2751233500
Europe (excl. EU-27), , 1997, 2612198700
Europe (excl. EU-27), , 1998, 2595127800
Europe (excl. EU-27), , 1999, 2567401200
Europe (excl. EU-27), , 2000, 2554082000
Europe (excl. EU-27), , 2001, 2623990300
Europe (excl. EU-27), , 2002, 2591092000
Europe (excl. EU-27), , 2003, 2653308000
Europe (excl. EU-27), , 2004, 2675231200
Europe (excl. EU-27), , 2005, 2686690000
Europe (excl. EU-27), , 2006, 2777513200
Europe (excl. EU-27), , 2007, 2771451000
Europe (excl. EU-27), , 2008, 2780626700
Europe (excl. EU-27), , 2009, 2562357800
Europe (excl. EU-27), , 2010, 2692547000
Europe (excl. EU-27), , 2011, 2718292500
Europe (excl. EU-27), , 2012, 2740995800
Europe (excl. EU-27), , 2013, 2666325500
Europe (excl. EU-27), , 2014, 2572628700
Europe (excl. EU-27), , 2015, 2521733000
Europe (excl. EU-27), , 2016, 2508780300
Europe (excl. EU-27), , 2017, 2518705700
Europe (excl. EU-27), , 2018, 2566201300
Europe (excl. EU-27), , 2019, 2532199200
Europe (excl. EU-27), , 2020, 2399226400
Europe (excl. EU-27), , 2021, 2504547300
Europe (excl. EU-27), , 2022, 2343400700
European Union (27), , 1792, 468992
European Union (27), , 1793, 479984
European Union (27), , 1794, 443344
European Union (27), , 1795, 447008
European Union (27), , 1796, 534944
European Union (27), , 1797, 549600
European Union (27), , 1798, 575248
European Union (27), , 1799, 626544
European Union (27), , 1800, 1201792
European Union (27), , 1801, 978288
European Union (27), , 1802, 9639984
European Union (27), , 1803, 996608
European Union (27), , 1804, 3642016
European Union (27), , 1805, 1612160
European Union (27), , 1806, 1458272
European Union (27), , 1807, 3235312
European Union (27), , 1808, 1399648
European Union (27), , 1809, 1403312
European Union (27), , 1810, 3667664
European Union (27), , 1811, 3568736
European Union (27), , 1812, 3583392
European Union (27), , 1813, 3319584
European Union (27), , 1814, 3477136
European Union (27), , 1815, 3960784
European Union (27), , 1816, 5561952
European Union (27), , 1817, 6785728
European Union (27), , 1818, 6837024
European Union (27), , 1819, 6844352
European Union (27), , 1820, 7364640
European Union (27), , 1821, 7731040
European Union (27), , 1822, 8075456
European Union (27), , 1823, 8771616
European Union (27), , 1824, 8423536
European Union (27), , 1825, 10024704
European Union (27), , 1826, 9955088
European Union (27), , 1827, 12234096
European Union (27), , 1828, 12450272
European Union (27), , 1829, 11248480
European Union (27), , 1830, 19141232
European Union (27), , 1831, 16470276
European Union (27), , 1832, 16481069
European Union (27), , 1833, 17763568
European Union (27), , 1834, 19562096
European Union (27), , 1835, 20848160
European Union (27), , 1836, 23577840
European Union (27), , 1837, 25585712
European Union (27), , 1838, 27146576
European Union (27), , 1839, 28271424
European Union (27), , 1840, 32049008
European Union (27), , 1841, 34503890
European Union (27), , 1842, 37138304
European Union (27), , 1843, 35929184
European Union (27), , 1844, 38574590
European Union (27), , 1845, 43916704
European Union (27), , 1846, 49266144
European Union (27), , 1847, 53648290
European Union (27), , 1848, 47573376
European Union (27), , 1849, 49130576
European Union (27), , 1850, 54189972
European Union (27), , 1851, 57297630
European Union (27), , 1852, 64284880
European Union (27), , 1853, 71180530
European Union (27), , 1854, 82319090
European Union (27), , 1855, 90821570
European Union (27), , 1856, 96396180
European Union (27), , 1857, 100452220
European Union (27), , 1858, 105866060
European Union (27), , 1859, 103998216
European Union (27), , 1860, 112653390
European Union (27), , 1861, 123851880
European Union (27), , 1862, 134075820
European Union (27), , 1863, 139488540
European Union (27), , 1864, 150897250
European Union (27), , 1865, 163822750
European Union (27), , 1866, 168329220
European Union (27), , 1867, 180490060
European Union (27), , 1868, 189353540
European Union (27), , 1869, 197348160
European Union (27), , 1870, 198125820
European Union (27), , 1871, 211580130
European Union (27), , 1872, 235092130
European Union (27), , 1873, 251699440
European Union (27), , 1874, 220221890
European Union (27), , 1875, 254915680
European Union (27), , 1876, 266345810
European Union (27), , 1877, 259883710
European Union (27), , 1878, 268509660
European Union (27), , 1879, 284258430
European Union (27), , 1880, 328857800
European Union (27), , 1881, 330134800
European Union (27), , 1882, 348956130
European Union (27), , 1883, 372650880
European Union (27), , 1884, 376344200
European Union (27), , 1885, 380987330
European Union (27), , 1886, 382773000
European Union (27), , 1887, 400963460
European Union (27), , 1888, 431373820
European Union (27), , 1889, 454560060
European Union (27), , 1890, 481646370
European Union (27), , 1891, 501331000
European Union (27), , 1892, 493621250
European Union (27), , 1893, 501921400
European Union (27), , 1894, 527209700
European Union (27), , 1895, 543307840
European Union (27), , 1896, 575295700
European Union (27), , 1897, 608566000
European Union (27), , 1898, 635495500
European Union (27), , 1899, 669341950
European Union (27), , 1900, 712148600
European Union (27), , 1901, 709667100
European Union (27), , 1902, 696454900
European Union (27), , 1903, 743081400
European Union (27), , 1904, 757160260
European Union (27), , 1905, 795767940
European Union (27), , 1906, 812353340
European Union (27), , 1907, 927498940
European Union (27), , 1908, 962028740
European Union (27), , 1909, 955012160
European Union (27), , 1910, 972859140
European Union (27), , 1911, 992706240
European Union (27), , 1912, 1064388200
European Union (27), , 1913, 1146181600
European Union (27), , 1914, 980966600
European Union (27), , 1915, 900022800
European Union (27), , 1916, 946087360
European Union (27), , 1917, 938304830
European Union (27), , 1918, 883433500
European Union (27), , 1919, 686950300
European Union (27), , 1920, 861439940
European Union (27), , 1921, 894133200
European Union (27), , 1922, 918097800
European Union (27), , 1923, 823398850
European Union (27), , 1924, 1000193150
European Union (27), , 1925, 1011739000
European Union (27), , 1926, 977933500
European Union (27), , 1927, 1099370200
European Union (27), , 1928, 1125185400
European Union (27), , 1929, 1235731100
European Union (27), , 1930, 1123375500
European Union (27), , 1931, 1011736900
European Union (27), , 1932, 894172160
European Union (27), , 1933, 921839600
European Union (27), , 1934, 993509500
European Union (27), , 1935, 1040007230
European Union (27), , 1936, 1083870700
European Union (27), , 1937, 1219894900
European Union (27), , 1938, 1232344800
European Union (27), , 1939, 1269051400
European Union (27), , 1940, 1320403800
European Union (27), , 1941, 1301363200
European Union (27), , 1942, 1320660000
European Union (27), , 1943, 1331662300
European Union (27), , 1944, 1141678700
European Union (27), , 1945, 492922300
European Union (27), , 1946, 847688500
European Union (27), , 1947, 990788740
European Union (27), , 1948, 1095449600
European Union (27), , 1949, 1211201500
European Union (27), , 1950, 1277712500
European Union (27), , 1951, 1429704700
European Union (27), , 1952, 1486753300
European Union (27), , 1953, 1514935800
European Union (27), , 1954, 1611292500
European Union (27), , 1955, 1743280000
European Union (27), , 1956, 1866998800
European Union (27), , 1957, 1926265900
European Union (27), , 1958, 1910780200
European Union (27), , 1959, 1940496400
European Union (27), , 1960, 2099371000
European Union (27), , 1961, 2198985700
European Union (27), , 1962, 2353890600
European Union (27), , 1963, 2512189700
European Union (27), , 1964, 2643400400
European Union (27), , 1965, 2676211200
European Union (27), , 1966, 2757727000
European Union (27), , 1967, 2819334700
European Union (27), , 1968, 2992574700
European Union (27), , 1969, 3191218200
European Union (27), , 1970, 3330682000
European Union (27), , 1971, 3424551700
European Union (27), , 1972, 3554761000
European Union (27), , 1973, 3727923200
European Union (27), , 1974, 3708678400
European Union (27), , 1975, 3635988500
European Union (27), , 1976, 3911710500
European Union (27), , 1977, 3873171000
European Union (27), , 1978, 4003664100
European Union (27), , 1979, 4113135400
European Union (27), , 1980, 4077500700
European Union (27), , 1981, 3863381200
European Union (27), , 1982, 3771411000
European Union (27), , 1983, 3728486000
European Union (27), , 1984, 3763593700
European Union (27), , 1985, 3820580900
European Union (27), , 1986, 3805261000
European Union (27), , 1987, 3839636000
European Union (27), , 1988, 3797893000
European Union (27), , 1989, 3835037200
European Union (27), , 1990, 3870427400
European Union (27), , 1991, 3804557600
European Union (27), , 1992, 3678623500
European Union (27), , 1993, 3609837800
European Union (27), , 1994, 3590762200
European Union (27), , 1995, 3637057800
European Union (27), , 1996, 3721912000
European Union (27), , 1997, 3655534800
European Union (27), , 1998, 3645832400
European Union (27), , 1999, 3590360800
European Union (27), , 2000, 3601508900
European Union (27), , 2001, 3658265000
European Union (27), , 2002, 3658905000
European Union (27), , 2003, 3743082800
European Union (27), , 2004, 3753995500
European Union (27), , 2005, 3734855400
European Union (27), , 2006, 3744527400
European Union (27), , 2007, 3708244700
European Union (27), , 2008, 3624358700
European Union (27), , 2009, 3330523400
European Union (27), , 2010, 3431444700
European Union (27), , 2011, 3330913300
European Union (27), , 2012, 3258429400
European Union (27), , 2013, 3178525200
European Union (27), , 2014, 3041581300
European Union (27), , 2015, 3092761900
European Union (27), , 2016, 3097996300
European Union (27), , 2017, 3119782100
European Union (27), , 2018, 3046239500
European Union (27), , 2019, 2904162000
European Union (27), , 2020, 2629970700
European Union (27), , 2021, 2805761500
European Union (27), , 2022, 2761907000
India, IND, 1858, 394488
India, IND, 1859, 636485
India, IND, 1860, 643115
India, IND, 1861, 497254
India, IND, 1862, 550294
India, IND, 1863, 609965
India, IND, 1864, 576814
India, IND, 1865, 566869
India, IND, 1866, 639800
India, IND, 1878, 1766908
India, IND, 1879, 1684382
India, IND, 1880, 1886773
India, IND, 1881, 1839333
India, IND, 1882, 2196293
India, IND, 1883, 2440906
India, IND, 1884, 2730012
India, IND, 1885, 2459401
India, IND, 1886, 2772061
India, IND, 1887, 3066015
India, IND, 1888, 3409552
India, IND, 1889, 4021827.2
India, IND, 1890, 4431669
India, IND, 1891, 4772419
India, IND, 1892, 5247290
India, IND, 1893, 5543189
India, IND, 1894, 5616704
India, IND, 1895, 7034702
India, IND, 1896, 7608026
India, IND, 1897, 8253373
India, IND, 1898, 9125185
India, IND, 1899, 10054478
India, IND, 1900, 11929561
India, IND, 1901, 13179677
India, IND, 1902, 14515422
India, IND, 1903, 14802121
India, IND, 1904, 16561007
India, IND, 1905, 16930720
India, IND, 1906, 19549416
India, IND, 1907, 21772400
India, IND, 1908, 24908242
India, IND, 1909, 24142650
India, IND, 1910, 23487316
India, IND, 1911, 24782446
India, IND, 1912, 28521446
India, IND, 1913, 31466760
India, IND, 1914, 31698144
India, IND, 1915, 33141720
India, IND, 1916, 33517506
India, IND, 1917, 35019770
India, IND, 1918, 39359310
India, IND, 1919, 42974760
India, IND, 1920, 34867976
India, IND, 1921, 37505520
India, IND, 1922, 36903370
India, IND, 1923, 37971890
India, IND, 1924, 40627950
India, IND, 1925, 40084930
India, IND, 1926, 39942580
India, IND, 1927, 41883788
India, IND, 1928, 40072960
India, IND, 1929, 41707876
India, IND, 1930, 42399496
India, IND, 1931, 38851024
India, IND, 1932, 36129476
India, IND, 1933, 35467340
India, IND, 1934, 39611030
India, IND, 1935, 41393200
India, IND, 1936, 40684480
India, IND, 1937, 45067284
India, IND, 1938, 50379656
India, IND, 1939, 49312224
India, IND, 1940, 52309530
India, IND, 1941, 53581100
India, IND, 1942, 53529536
India, IND, 1943, 46644424
India, IND, 1944, 47695988
India, IND, 1945, 52874036
India, IND, 1946, 52225000
India, IND, 1947, 53180280
India, IND, 1948, 53204080
India, IND, 1949, 56187840
India, IND, 1950, 61102560
India, IND, 1951, 64022116
India, IND, 1952, 67426140
India, IND, 1953, 68704824
India, IND, 1954, 72413624
India, IND, 1955, 78787740
India, IND, 1956, 81656370
India, IND, 1957, 91635350
India, IND, 1958, 95815784
India, IND, 1959, 101447256
India, IND, 1960, 111325050
India, IND, 1961, 120404270
India, IND, 1962, 132581544
India, IND, 1963, 142444140
India, IND, 1964, 139488270
India, IND, 1965, 153701940
India, IND, 1966, 159373390
India, IND, 1967, 159555820
India, IND, 1968, 174069330
India, IND, 1969, 177413360
India, IND, 1970, 181722640
India, IND, 1971, 191963680
India, IND, 1972, 203035980
India, IND, 1973, 209095040
India, IND, 1974, 215853180
India, IND, 1975, 234209120
India, IND, 1976, 244749380
India, IND, 1977, 258961730
India, IND, 1978, 263149570
India, IND, 1979, 276284740
India, IND, 1980, 291711100
India, IND, 1981, 314966180
India, IND, 1982, 325380000
India, IND, 1983, 352198850
India, IND, 1984, 361559460
India, IND, 1985, 397592100
India, IND, 1986, 426309380
India, IND, 1987, 455343040
India, IND, 1988, 491692160
India, IND, 1989, 540651100
India, IND, 1990, 577996000
India, IND, 1991, 615365000
India, IND, 1992, 655447040
India, IND, 1993, 677299260
India, IND, 1994, 714063740
India, IND, 1995, 760461630
India, IND, 1996, 823620700
India, IND, 1997, 858011200
India, IND, 1998, 875772350
India, IND, 1999, 950459800
India, IND, 2000, 977526400
India, IND, 2001, 990969540
India, IND, 2002, 1021664400
India, IND, 2003, 1059159550
India, IND, 2004, 1125096300
India, IND, 2005, 1185674200
India, IND, 2006, 1292484600
India, IND, 2007, 1392506000
India, IND, 2008, 1489437400
India, IND, 2009, 1612216300
India, IND, 2010, 1677337200
India, IND, 2011, 1764712400
India, IND, 2012, 1925699700
India, IND, 2013, 1995098100
India, IND, 2014, 2148343800
India, IND, 2015, 2234219500
India, IND, 2016, 2354658000
India, IND, 2017, 2426606800
India, IND, 2018, 2593057800
India, IND, 2019, 2612888000
India, IND, 2020, 2421552000
India, IND, 2021, 2674221800
India, IND, 2022, 2829644300
International aviation, , 1950, 3511309
International aviation, , 1951, 3890817
International aviation, , 1952, 4135015
International aviation, , 1953, 4850188
International aviation, , 1954, 5733205
International aviation, , 1955, 6562472
International aviation, , 1956, 7662003
International aviation, , 1957, 8424180
International aviation, , 1958, 9580646
International aviation, , 1959, 11016749
International aviation, , 1960, 14662995
International aviation, , 1961, 18206044
International aviation, , 1962, 21423662
International aviation, , 1963, 23198846
International aviation, , 1964, 26859512
International aviation, , 1965, 31135624
International aviation, , 1966, 37103730
International aviation, , 1967, 46274830
International aviation, , 1968, 53446050
International aviation, , 1969, 51963056
International aviation, , 1970, 75012280
International aviation, , 1971, 82386240
International aviation, , 1972, 86428390
International aviation, , 1973, 90886820
International aviation, , 1974, 85245970
International aviation, , 1975, 83470010
International aviation, , 1976, 84996020
International aviation, , 1977, 96044740
International aviation, , 1978, 99103340
International aviation, , 1979, 103061540
International aviation, , 1980, 105312240
International aviation, , 1981, 106079650
International aviation, , 1982, 105957680
International aviation, , 1983, 108375976
International aviation, , 1984, 116077060
International aviation, , 1985, 117766460
International aviation, , 1986, 124363890
International aviation, , 1987, 216878860
International aviation, , 1988, 225959630
International aviation, , 1989, 241725660
International aviation, , 1990, 232222460
International aviation, , 1991, 241384850
International aviation, , 1992, 223723060
International aviation, , 1993, 230620940
International aviation, , 1994, 245628200
International aviation, , 1995, 260094240
International aviation, , 1996, 276441150
International aviation, , 1997, 294978600
International aviation, , 1998, 315207550
International aviation, , 1999, 325389060
International aviation, , 2000, 330832670
International aviation, , 2001, 332518720
International aviation, , 2002, 350257380
International aviation, , 2003, 364769060
International aviation, , 2004, 392221220
International aviation, , 2005, 414674370
International aviation, , 2006, 429585800
International aviation, , 2007, 443967580
International aviation, , 2008, 450012600
International aviation, , 2009, 432703680
International aviation, , 2010, 457555140
International aviation, , 2011, 475460740
International aviation, , 2012, 489682460
International aviation, , 2013, 503367520
International aviation, , 2014, 504872030
International aviation, , 2015, 525383550
International aviation, , 2016, 546358600
International aviation, , 2017, 574051600
International aviation, , 2018, 614629250
International aviation, , 2019, 628507500
International aviation, , 2020, 268338930
International aviation, , 2021, 291446140
International aviation, , 2022, 424853700
International shipping, , 1950, 124882580
International shipping, , 1951, 149286370
International shipping, , 1952, 152021000
International shipping, , 1953, 157252500
International shipping, , 1954, 156959380
International shipping, , 1955, 180528700
International shipping, , 1956, 193561220
International shipping, , 1957, 215259360
International shipping, , 1958, 198325700
International shipping, , 1959, 202352620
International shipping, , 1960, 223436720
International shipping, , 1961, 245012690
International shipping, , 1962, 251478800
International shipping, , 1963, 262490320
International shipping, , 1964, 286116160
International shipping, , 1965, 292156160
International shipping, , 1966, 312715520
International shipping, , 1967, 327996200
International shipping, , 1968, 342425000
International shipping, , 1969, 362441730
International shipping, , 1970, 361845120
International shipping, , 1971, 378925300
International shipping, , 1972, 405492400
International shipping, , 1973, 435463800
International shipping, , 1974, 403654560
International shipping, , 1975, 363997200
International shipping, , 1976, 353737820
International shipping, , 1977, 352870940
International shipping, , 1978, 356537660
International shipping, , 1979, 354220220
International shipping, , 1980, 340947900
International shipping, , 1981, 305875260
International shipping, , 1982, 266961620
International shipping, , 1983, 249673400
International shipping, , 1984, 243270110
International shipping, , 1985, 249256340
International shipping, , 1986, 268901300
International shipping, , 1987, 310153760
International shipping, , 1988, 319048000
International shipping, , 1989, 322946340
International shipping, , 1990, 316629600
International shipping, , 1991, 302304450
International shipping, , 1992, 330827170
International shipping, , 1993, 327478600
International shipping, , 1994, 339648160
International shipping, , 1995, 358237470
International shipping, , 1996, 393203970
International shipping, , 1997, 409265700
International shipping, , 1998, 431960800
International shipping, , 1999, 448748700
International shipping, , 2000, 453753400
International shipping, , 2001, 446548600
International shipping, , 2002, 448143600
International shipping, , 2003, 466146140
International shipping, , 2004, 511179520
International shipping, , 2005, 524849860
International shipping, , 2006, 562253400
International shipping, , 2007, 605093950
International shipping, , 2008, 609091000
International shipping, , 2009, 582284700
International shipping, , 2010, 622194100
International shipping, , 2011, 632822600
International shipping, , 2012, 606973900
International shipping, , 2013, 609315840
International shipping, , 2014, 615541900
International shipping, , 2015, 634704200
International shipping, , 2016, 627320400
International shipping, , 2017, 652091200
International shipping, , 2018, 646792000
International shipping, , 2019, 635683100
International shipping, , 2020, 590437800
International shipping, , 2021, 616567000
International shipping, , 2022, 624487800
North America (excl. USA), , 1750, 0
North America (excl. USA), , 1751, 0
North America (excl. USA), , 1752, 0
North America (excl. USA), , 1753, 0
North America (excl. USA), , 1754, 0
North America (excl. USA), , 1755, 0
North America (excl. USA), , 1756, 0
North America (excl. USA), , 1757, 0
North America (excl. USA), , 1758, 0
North America (excl. USA), , 1759, 0
North America (excl. USA), , 1760, 0
North America (excl. USA), , 1761, 0
North America (excl. USA), , 1762, 0
North America (excl. USA), , 1763, 0
North America (excl. USA), , 1764, 0
North America (excl. USA), , 1765, 0
North America (excl. USA), , 1766, 0
North America (excl. USA), , 1767, 0
North America (excl. USA), , 1768, 0
North America (excl. USA), , 1769, 0
North America (excl. USA), , 1770, 0
North America (excl. USA), , 1771, 0
North America (excl. USA), , 1772, 0
North America (excl. USA), , 1773, 0
North America (excl. USA), , 1774, 0
North America (excl. USA), , 1775, 0
North America (excl. USA), , 1776, 0
North America (excl. USA), , 1777, 0
North America (excl. USA), , 1778, 0
North America (excl. USA), , 1779, 0
North America (excl. USA), , 1780, 0
North America (excl. USA), , 1781, 0
North America (excl. USA), , 1782, 0
North America (excl. USA), , 1783, 0
North America (excl. USA), , 1784, 0
North America (excl. USA), , 1785, 3664
North America (excl. USA), , 1786, 3664
North America (excl. USA), , 1787, 3664
North America (excl. USA), , 1788, 3664
North America (excl. USA), , 1789, 3664
North America (excl. USA), , 1790, 3664
North America (excl. USA), , 1791, 3664
North America (excl. USA), , 1792, 3664
North America (excl. USA), , 1793, 3664
North America (excl. USA), , 1794, 3664
North America (excl. USA), , 1795, 3664
North America (excl. USA), , 1796, 3664
North America (excl. USA), , 1797, 3664
North America (excl. USA), , 1798, 3664
North America (excl. USA), , 1799, 3664
North America (excl. USA), , 1800, 3664
North America (excl. USA), , 1801, 3664
North America (excl. USA), , 1802, 3664
North America (excl. USA), , 1803, 3664
North America (excl. USA), , 1804, 3664
North America (excl. USA), , 1805, 3664
North America (excl. USA), , 1806, 3664
North America (excl. USA), , 1807, 3664
North America (excl. USA), , 1808, 3664
North America (excl. USA), , 1809, 3664
North America (excl. USA), , 1810, 3664
North America (excl. USA), , 1811, 3664
North America (excl. USA), , 1812, 3664
North America (excl. USA), , 1813, 3664
North America (excl. USA), , 1814, 3664
North America (excl. USA), , 1815, 3664
North America (excl. USA), , 1816, 3664
North America (excl. USA), , 1817, 3664
North America (excl. USA), , 1818, 3664
North America (excl. USA), , 1819, 3664
North America (excl. USA), , 1820, 3664
North America (excl. USA), , 1821, 3664
North America (excl. USA), , 1822, 3664
North America (excl. USA), , 1823, 3664
North America (excl. USA), , 1824, 3664
North America (excl. USA), , 1825, 3664
North America (excl. USA), , 1826, 3664
North America (excl. USA), , 1827, 3664
North America (excl. USA), , 1828, 3664
North America (excl. USA), , 1829, 3664
North America (excl. USA), , 1830, 3664
North America (excl. USA), , 1831, 3664
North America (excl. USA), , 1832, 3664
North America (excl. USA), , 1833, 3664
North America (excl. USA), , 1834, 3664
North America (excl. USA), , 1835, 3664
North America (excl. USA), , 1836, 3664
North America (excl. USA), , 1837, 3664
North America (excl. USA), , 1838, 3664
North America (excl. USA), , 1839, 3664
North America (excl. USA), , 1840, 3664
North America (excl. USA), , 1841, 3664
North America (excl. USA), , 1842, 3664
North America (excl. USA), , 1843, 3664
North America (excl. USA), , 1844, 3664
North America (excl. USA), , 1845, 3664
North America (excl. USA), , 1846, 25648
North America (excl. USA), , 1847, 32976
North America (excl. USA), , 1848, 40304
North America (excl. USA), , 1849, 47632
North America (excl. USA), , 1850, 58624
North America (excl. USA), , 1851, 69616
North America (excl. USA), , 1852, 84272
North America (excl. USA), , 1853, 102592
North America (excl. USA), , 1854, 124576
North America (excl. USA), , 1855, 150224
North America (excl. USA), , 1856, 179536
North America (excl. USA), , 1857, 216176
North America (excl. USA), , 1858, 263808
North America (excl. USA), , 1859, 315104
North America (excl. USA), , 1860, 381056
North America (excl. USA), , 1861, 458000
North America (excl. USA), , 1862, 560592
North America (excl. USA), , 1863, 703488
North America (excl. USA), , 1864, 842720
North America (excl. USA), , 1865, 1018592
North America (excl. USA), , 1866, 1242096
North America (excl. USA), , 1867, 1593840
North America (excl. USA), , 1868, 945312
North America (excl. USA), , 1869, 685168
North America (excl. USA), , 1870, 1223776
North America (excl. USA), , 1871, 1780704
North America (excl. USA), , 1872, 1846656
North America (excl. USA), , 1873, 1608496
North America (excl. USA), , 1874, 1623152
North America (excl. USA), , 1875, 1875968
North America (excl. USA), , 1876, 1857648
North America (excl. USA), , 1877, 2022527.9
